customer_tweet_id,customer_text,amazon_response
2260739,@AmazonHelp Yes we checked spam/junk. My dad said a rep said that he would receive a call within 24 hours and still hasn't,@658262 Sorry you haven't heard back. Please contact us again via this link: https://t.co/jzvkhdlrK5 ^MG
1100518,"@AmazonHelp Yes, it's fine.
But my concern related to exchange offer price: 425 ₹
Kindly check with your app development team, seems like by mistake displaying 425 ₹, may be accual exchange offer price will be different. https://t.co/Grke9byqkk","@379648 As informed earlier, they are subjected to change depending on our Buyback partners. However, you can report this to our support team here: https://t.co/TdDksLo6Mf and we'll have this checked for you. ^MK"
2618140,@AmazonHelp my package was delivered to the wrong house! my neighbor just retrieved it for me. all good now :),@739900 Glad to hear you got your order. Let us know if there is anything else we can help with. 😊 ^ES
1147855,@AmazonHelp @115850  i ordered jiofi have some problem in parcel contact me 7020649600,@390138 We'd like to help you with the issue. Could you please tell us what happened? ^OS
2252873,@AmazonHelp Your customer services team are not listening and did not understand my concern  so i have one option to publish on social media. If u dont take any action i will have more option to explaining your ......,"@656307 Apologies for the experience. I’d like to help you, please share your details here: https://t.co/beaaDm0muc and I’ll contact you soon. ^SM"
643679,@AmazonHelp Shared info at above link... Please take a look,@272828 Thank you for sharing the details. We'll get back to you shortly with an update. Appreciate your cooperation. ^BS
438833,@AmazonHelp You are harassing me. See my account that you yourself cancelled this order. You sent me many SMS in this regard. I have replied your email many times. Do your job &amp; refund my money. Pl stop this nuisance of asking details again and again. @1145 Kindly intervene.,@183363 I'm sorry about the trouble you've had regrading this order lately. We'd like to set things right. Kindly respond 1/2 ^KH
965015,@AmazonHelp Y r u nt giving me ur escalation heads email address.,"@326613 Sorry, we wouldn't be able to share the email address on social media platform. Request you to drop in your details and1/2 ^NK"
1156659,@AmazonHelp Merci. Je vais voir avec eux,@392090 Je vous en prie :) ^FT
1674829,@AmazonHelp @509586 oh yes ..almost 20 times :) still no proper response,"@509587 I understand your concern. I’d like to help you, please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. ^PJ"
388514,"@AmazonHelp After one finally I am give up,  Amazon failed to resolve my issue. @115851 . My feedback don't purchase valuable product through amazon.",@207926 here: https://t.co/8DAc10S7ww &amp; please reply to the same email for more support. Our team will get back to you. 2/2 ^RS
778908,@AmazonHelp how my problem will be resolved then? i have paid online and my order is being returned and your customer care is useless. what to do now?,"@306018 In this case, please submit your details here: https://t.co/GIJyeYqKE0 and we'll reach out to you. ^HK"
400320,"@AmazonHelp I’ll get her to do that, thanks!",@202267 You're welcome! Glad we could help! Reach out if you have any questions in the future. ^JF
379126,"@AmazonHelp The last mail i received was yesterday, contents of which were exactly the same as the 5 other previous mails which were basically useless","@193286 Our team is currently working on it, you should be receiving an update anytime soon. ^EM"
735063,@AmazonHelp What about the fact that ALL Prime orders showed up as “delivery on Monday” yesterday instead of the weekend? Did you underestimate the Black Friday orders? Is there a “Prime Delivery Guarantee” like on the States because this keeps happening lately?,@295853 Since we are in a busy period some orders have extended delivery window: https://t.co/BDQxGv8cF5 ^MA
238458,@AmazonHelp When can I expect a reply? Or is Amazon no longer wanting Sellers?,"@172736 Hi, have you checked in the spam/junk folders of your emails for a reply? ^JJ"
1260449,@AmazonHelp Don't u know date of email sent me. If yes tell me the date and if not means u lied earlier right,@182213 If you've shared the details we'll check and get back to you. ^SG
255470,@AmazonHelp Just says arriving Tuesday ..... but it’s an amazon prime order so surely it should come tomorrow,"@176751 Please keep us posted on the delivery. To start reading now, you can download free sample for Kindle: https://t.co/SmS28QhhDh ^MB"
290437,@AmazonHelp Please share Mr Amit Agarwal's mail id and the id of the gentleman who heads customer service ASAP.,"@185178 I'm afraid it doesn't work that way, kindly share you details as requested earlier! ^AG"
1328546,@AmazonHelp .@AmazonHelp Yes says it's delayed let is know if u don't get it by Sunday. Shows at my city today updated as of 2:20 am. So why Sunday?,@429953 Please get in touch with us by phone so we can look into this together! You can reach us here: https://t.co/hApLpMlfHN ^KJ
377984,@AmazonHelp iPhoneケースを頼んで、9月12日に発送されて9月28日までにお届けと記載されていたんですけどまだ届きません(T_T),@205686 さようでしたか。せっかくご注文いただいたのに申し訳ございません。出品者発送の商品とお察しいたしますが、出品者にはご連絡済みですか。ET
1264413,@AmazonHelp Provided the details,@415769 Thank you for writing back to us. We're right on it! ^PR
294770,"@AmazonHelp It says 6 month warranty from brand or seller. So, my question is how can I knw whether products comes under brand or seller warranty?",@186213 It is a manufacturer warranty Sunil. ^HN
2176545,@AmazonHelp I filled the form out,@502846 We've received your information and will be in touch shortly. Thanks for the update. ^CO
1050412,"@AmazonHelp Whats happened to Amazon India, no chat option in app and call to cc only gets connected to cc executive only when u hve a recent order. U r degrading ur services.","@268572 Chat option is not available in mobile app, Gautam.  Please reach us here: https://t.co/vlvfJr4nN9 so we could assist you further. ^MK"
947284,@AmazonHelp I want others to see how you can refuse a mail and how others should not believe your mails anymore.,"@344644 I understand your frustration, Abhijit. Do not worry. If you've shared your details in the link, we'll check and get back to you with an update soon. Appreciate your understanding. ^MK"
2555115,@AmazonHelp 937488__credit_card__,"@276232 Thanks for the update and so sorry for the delay, Chloe! Have you received any updated delivery dates on this shipment?  https://t.co/hApLpMlfHN ^GS"
1588783,"@AmazonHelp Email said it was ""delivered to the correct location"", but I haven't received it so it clearly hasn't been.",@427882 We'd like to help! Here's some tips on finding packages marked as delivered: https://t.co/cCOIF0tKjv ^AG
1968381,"@AmazonHelp (* 'ω'*)ﾉ""",@583222 リプありがとうございます！Amazonプライムに入ってて良かったとのお言葉、とても嬉しく拝見しました。 (⋈◍＞◡＜◍)。✧♡ ET
939506,@AmazonHelp How about we start with what ur gunna do about it ? Shipping refund? Compensation ?,@342708 We can't access order info via Twitter. Have you had the chance to speak with us via phone/chat to explore options? ^JE
1061348,@AmazonHelp Where is my product ?,@370608 We've sent a correspondence to your registered account. Please check the same and get back for further assistance. ^VR
382382,"@AmazonHelp Sir, i had not received any mail yet.",@206652 sent by our team to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww 2/2 ^RS
2208630,@AmazonHelp From Amazon. It's okay maybe there was a miscommunication.,"@645659 If you'd like, we can take a closer look into this with you via phone/chat here: https://t.co/hApLpMlfHN ^KP"
123361,"@AmazonHelp Subí el edo de cuenta completo en Pdf, necesito soporte porque me parece terrible que teniendo el saldo suficiente en la tarjeta para hacer el pago del pedido no se pueda hacer nada y la promoción que en tiempo y forma se atendió se pierda. Algún teléfono o algo más personalizado https://t.co/P8EyRSsk6c","@143561 Hola, Mirelle. Lamentamos mucho este inconveniente, si ya enviaste los datos solicitados te recomendamos que por favor esperes unas 24 a 48 horas, los compañeros especialistas de cuenta con mucho gusto te estarán dando una respuesta luego de ese plazo. ^CB"
487633,"@AmazonHelp Gracias, ya recibí hoy el pedido. Con un día de retraso.","@231074 Lamentamos las molestias. ¿Todo está en orden con el producto que recibiste? 
^ES"
1042350,@AmazonHelp i received a call from amazon they told us that the will to take a right action as soon as possible,"@366444 Sure, do keep us posted if you haven't received any update. ^PS"
899520,@AmazonHelp I'll contact my credit card company to do a chargeback after such horrific customer service from Amazon.de. #AmazonGermanySUCKS,@333561 If there are any open questions do not hesitate to contact us via: https://t.co/ohyvGrpvrY ^NW
2819164,"@AmazonHelp filled that stupid form of yours , what you did its been 3 days no calls nothing , zero after sales service and you ppl r most irresponsible","@226929 If you've shared the details, you must have received a correspondence. You can check the same here: https://t.co/ubzNHWZvL2 ^SG"
1250221,"@AmazonHelp was about to place a prime order, however I'd rather drive 100km to the nearest Walmart instead of support you guys any longer. upset.","@413306 If you scroll down on the sign-up page, you'll find our terms and conditions. Included here: https://t.co/iL7hjgJaGt ^BH"
